read_id	length_bp	gc_bin_5pct	max_purine_pyrimidine_bin_5pct	any_alignment_span_bp	primary_span_bp	primary_mapq20_span_bp	primary_organelle_span_bp	primary_other_reference_span_bp	primary_rows	secondary_rows	organelle_primary_rows	primary_compartment_overlap_bp
ERR6210723.220549	17128	6	10	17128	17128	17128	0	17128	1	0	0	0
ERR6210723.220613	17817	7	10	17817	17817	17817	0	17817	1	0	0	0
ERR6210723.220783	18288	6	10	18288	18288	18288	0	18288	1	0	0	0
ERR6210723.220800	15366	7	10	15361	15361	15361	0	15361	1	0	0	0
ERR6210723.22082	13645	6	10	13645	13645	13645	13645	0	1	0	1	0
ERR6210723.221038	14379	6	10	14379	14379	14379	14379	0	1	0	1	0
ERR6210723.221058	14925	6	10	14925	14925	14925	0	14925	1	0	0	0
ERR6210723.221151	15058	8	10	15058	15058	0	0	15058	1	1	0	0
ERR6210723.221213	16431	7	10	16429	16429	16429	0	16429	1	0	0	0
ERR6210723.221441	17736	6	10	17736	17736	17736	0	17736	1	0	0	0
ERR6210723.221547	18796	7	10	18784	18784	18784	18784	0	1	0	1	0
ERR6210723.221647	14573	6	10	14573	14573	14573	0	14573	1	0	0	0
ERR6210723.221706	16220	6	10	16220	16220	16220	0	16220	1	0	0	0
ERR6210723.221823	15765	7	10	15765	15765	15765	0	15765	1	0	0	0
ERR6210723.221925	17254	7	10	17252	17252	17252	0	17252	1	0	0	0
ERR6210723.221991	15305	6	10	15305	15305	15305	0	15305	1	0	0	0
ERR6210723.221996	16562	6	10	16562	16562	16562	0	16562	1	0	0	0
ERR6210723.222214	14793	6	10	14793	14793	14793	14793	0	1	0	1	0
ERR6210723.222559	16349	7	10	16349	16349	16349	0	16349	1	0	0	0
ERR6210723.222589	16931	7	10	16925	16925	16925	0	16925	1	0	0	0
ERR6210723.222711	16897	6	10	16897	16897	16897	16897	0	1	0	1	0
ERR6210723.222961	15467	7	10	15467	15467	15467	0	15467	1	0	0	0
ERR6210723.223008	16159	7	10	16159	16159	2282	16159	0	2	1	2	0
ERR6210723.223011	16619	6	10	16619	16619	16619	0	16619	1	0	0	0
ERR6210723.223196	14320	13	10	0	0	0	0	0	0	0	0	0
ERR6210723.223314	16159	6	10	16159	16159	16159	0	16159	1	0	0	0
ERR6210723.22334	16332	6	10	16332	16332	16332	0	16332	1	0	0	0
ERR6210723.223494	19490	7	10	19486	19486	19486	0	19486	1	0	0	0
ERR6210723.223551	14825	6	10	14825	14825	14825	0	14825	1	0	0	0
ERR6210723.223568	16214	6	10	16213	16213	16213	0	16213	1	0	0	0
ERR6210723.223644	14063	7	10	14063	14063	14063	0	14063	1	0	0	0
ERR6210723.223646	14501	9	10	14494	14494	0	14494	0	1	1	1	0
ERR6210723.223664	15044	6	10	15038	15038	15038	0	15038	1	0	0	0
ERR6210723.223721	15357	7	10	15357	15357	15357	0	15357	1	0	0	0
ERR6210723.223944	14169	6	10	14169	14169	14169	14169	0	1	0	1	0
ERR6210723.224115	18503	7	10	18503	18503	18503	0	18503	1	0	0	0
ERR6210723.22418	16719	10	10	16719	16719	0	0	16719	1	5	0	0
ERR6210723.224225	13898	7	10	13898	13898	13898	0	13898	1	0	0	0
ERR6210723.224242	15513	7	10	15513	15513	15513	0	15513	1	0	0	0
ERR6210723.224266	20066	7	10	20060	20060	20060	0	20060	1	0	0	0
ERR6210723.2246	14605	6	10	14605	14605	14605	0	14605	1	0	0	0
ERR6210723.224853	15241	8	10	15241	15241	0	15241	0	1	1	1	0
ERR6210723.225055	18652	7	10	18652	18652	18652	18652	0	1	0	1	0
ERR6210723.225231	16857	7	10	16857	16857	16857	0	16857	1	0	0	0
ERR6210723.225422	15231	7	10	15231	15231	15231	0	15231	1	0	0	0
ERR6210723.225461	13596	8	10	13596	13596	13596	0	13596	1	0	0	0
ERR6210723.225511	15456	7	10	15455	15455	15455	0	15455	1	0	0	0
ERR6210723.225575	14636	6	10	14636	14636	14636	0	14636	1	0	0	0
ERR6210723.225758	18103	6	10	18103	18103	18103	18103	0	1	0	1	0
ERR6210723.225985	14483	7	10	14483	14483	14483	0	14483	1	0	0	0
ERR6210723.226145	18471	6	10	18471	18471	18471	0	18471	1	0	0	0
ERR6210723.226163	16694	7	10	16684	16684	16684	0	16684	1	0	0	0
ERR6210723.226259	18218	7	10	18218	18218	18218	0	18218	1	0	0	0
ERR6210723.226668	15412	7	10	15412	15412	15412	15412	0	1	0	1	0
ERR6210723.22673	16156	7	10	16153	16153	16153	0	16153	1	0	0	0
ERR6210723.226831	18145	6	10	18142	18142	18142	0	18142	1	0	0	0
ERR6210723.226875	15364	6	10	15364	15364	15364	15364	0	1	0	1	0
ERR6210723.226879	13955	7	11	13949	13949	13949	0	13949	1	0	0	0
ERR6210723.226961	18147	6	10	18147	18147	18147	0	18147	1	0	0	0
ERR6210723.2272	15360	7	10	15360	15360	15360	0	15360	1	0	0	0
ERR6210723.227436	17586	6	10	17586	17586	17586	0	17586	1	0	0	0
ERR6210723.227456	14625	10	10	14625	14625	0	0	14625	1	5	0	0
ERR6210723.227585	15585	6	10	15585	15585	15585	0	15585	1	0	0	0
ERR6210723.2276	18834	6	10	18834	18834	18834	0	18834	1	0	0	0
ERR6210723.227695	16263	7	10	16258	16258	16258	0	16258	1	0	0	0
ERR6210723.227733	15345	8	10	15345	15345	15345	2351	13448	2	2	1	454
ERR6210723.227761	16533	9	10	16533	16533	0	16533	0	1	1	1	0
ERR6210723.22784	19010	6	10	19010	19010	19010	0	19010	1	0	0	0
ERR6210723.2281	14886	7	10	14886	14886	14886	0	14886	1	0	0	0
ERR6210723.228198	16443	6	10	16443	16443	16443	0	16443	1	0	0	0
ERR6210723.228475	18926	7	10	18918	18918	18918	18918	0	1	0	1	0
ERR6210723.228530	15925	7	10	15925	15925	15925	15925	0	1	1	1	0
ERR6210723.228666	17161	7	10	17161	17161	17161	0	17161	1	0	0	0
ERR6210723.228770	15443	8	10	15443	15443	15443	0	15443	1	0	0	0
ERR6210723.228829	14741	10	10	14741	14741	0	0	14741	1	5	0	0
ERR6210723.22898	13979	8	10	13967	13967	13967	13967	0	1	1	1	0
ERR6210723.229033	15328	6	10	15327	15327	15327	15327	0	1	0	1	0
ERR6210723.22905	16485	8	10	16485	16485	16485	16485	0	1	0	1	0
ERR6210723.229367	14160	7	10	14152	14152	14152	0	14152	1	0	0	0
ERR6210723.229591	14160	7	10	14159	14159	14159	14159	0	1	0	1	0
ERR6210723.22965	15011	7	10	15011	15011	15011	15011	0	1	0	1	0
ERR6210723.229887	15823	7	11	15823	15823	15823	0	15823	1	0	0	0
ERR6210723.229906	15597	7	10	15589	15589	15589	0	15589	1	0	0	0
ERR6210723.230208	16377	7	10	16377	16377	16377	0	16377	1	0	0	0
ERR6210723.230554	15027	7	10	15027	15027	3196	15027	0	2	1	2	0
ERR6210723.230587	14195	7	10	14195	14195	14195	0	14195	1	0	0	0
ERR6210723.230743	13780	7	10	13780	13780	13780	13780	0	1	0	1	0
ERR6210723.23077	17329	7	10	17329	17329	17329	0	17329	1	0	0	0
ERR6210723.2308	15842	7	10	15842	15842	15842	0	15842	1	0	0	0
ERR6210723.230845	15751	7	11	15746	15746	0	0	15746	1	0	0	0
ERR6210723.231193	18113	7	10	18113	18113	18113	18113	0	1	0	1	0
ERR6210723.231225	16191	6	10	16191	16191	10685	16191	0	2	1	2	0
ERR6210723.23132	17563	7	10	17563	17563	17563	0	17563	1	0	0	0
ERR6210723.23139	14978	6	10	14975	14975	14975	0	14975	1	0	0	0
ERR6210723.23142	15813	8	10	15813	15813	0	15813	0	1	1	1	0
ERR6210723.231576	15950	7	11	15950	15950	15950	0	15950	1	0	0	0
ERR6210723.231607	15704	7	10	15704	15704	15704	0	15704	1	0	0	0
ERR6210723.231756	14929	7	10	14929	14929	14929	0	14929	1	0	0	0
ERR6210723.231764	15288	6	10	15286	15286	15286	0	15286	1	0	0	0
ERR6210723.231860	17991	6	10	17990	17990	17990	17990	0	1	0	1	0
ERR6210723.231919	15831	7	10	15823	15823	15823	0	15823	2	2	0	0
ERR6210723.232175	17208	6	10	17207	17207	17207	0	17207	1	0	0	0
ERR6210723.232294	17222	7	10	17222	17222	17222	0	17222	1	0	0	0
ERR6210723.232403	17577	6	10	17573	17573	17573	0	17573	1	0	0	0
ERR6210723.232438	14124	7	10	14124	14124	14124	14124	0	1	0	1	0
ERR6210723.232500	15707	7	10	15700	15700	15700	0	15700	1	0	0	0
ERR6210723.232532	14312	6	10	14312	14312	12743	14312	0	2	1	2	0
ERR6210723.232774	14475	6	10	14475	14475	14475	0	14475	1	0	0	0
ERR6210723.232871	14556	7	10	14556	14556	14556	0	14556	1	0	0	0
ERR6210723.232977	15984	7	10	15984	15984	15984	0	15984	1	0	0	0
ERR6210723.233086	15154	7	10	15154	15154	15154	0	15154	1	0	0	0
ERR6210723.233726	16936	6	10	16936	16936	16936	0	16936	1	0	0	0
ERR6210723.233737	15320	5	10	15319	15319	15319	15319	0	1	0	1	0
ERR6210723.233749	14140	6	10	14140	14140	14140	0	14140	1	0	0	0
ERR6210723.233753	16133	7	10	16133	16133	16133	16133	0	1	0	1	0
ERR6210723.233782	17770	7	10	17770	17770	17770	0	17770	1	0	0	0
ERR6210723.233984	17164	7	10	17164	17164	17164	0	17164	1	0	0	0
ERR6210723.234166	16611	7	10	16611	16611	16611	0	16611	1	0	0	0
ERR6210723.234174	15105	6	10	15105	15105	15105	0	15105	1	0	0	0
ERR6210723.234256	16498	7	10	16497	16497	16497	0	16497	1	0	0	0
ERR6210723.234258	15243	8	10	15243	15243	15243	0	15243	1	0	0	0
ERR6210723.23461	15846	6	10	15846	15846	15846	0	15846	1	0	0	0
ERR6210723.234692	8940	7	10	8937	8937	8937	0	8937	1	0	0	0
ERR6210723.234739	17227	5	10	17221	17221	17221	0	17221	1	0	0	0
ERR6210723.234757	14722	7	10	14722	14722	14722	0	14722	1	0	0	0
ERR6210723.234802	17608	7	10	17606	17606	17606	0	17606	1	0	0	0
ERR6210723.234813	18337	6	10	18337	18337	18337	0	18337	1	0	0	0
ERR6210723.234905	13793	6	10	13793	13793	13793	0	13793	1	0	0	0
ERR6210723.235010	17130	6	10	17130	17130	17130	17130	0	1	0	1	0
ERR6210723.235134	14709	6	10	14709	14709	14709	0	14709	1	0	0	0
ERR6210723.235248	16899	6	10	16899	16899	16899	0	16899	1	0	0	0
ERR6210723.235347	16253	7	10	16253	16253	16253	0	16253	1	0	0	0
ERR6210723.235399	14703	7	10	14703	14703	14703	0	14703	1	0	0	0
ERR6210723.23540	14733	7	10	14733	14733	14733	0	14733	1	0	0	0
ERR6210723.23550	16830	6	10	16830	16830	16830	0	16830	1	0	0	0
ERR6210723.235581	15284	7	10	15284	15284	15284	15284	0	1	0	1	0
ERR6210723.236072	13870	10	10	13870	13870	13870	0	13870	1	5	0	0
ERR6210723.236100	16406	6	10	16406	16406	16406	16406	0	1	0	1	0
ERR6210723.236239	15130	7	10	15129	15129	15129	0	15129	1	0	0	0
ERR6210723.236473	17301	7	10	17301	17301	17301	0	17301	1	0	0	0
ERR6210723.236477	16240	9	11	16240	16240	16240	0	16240	1	0	0	0
ERR6210723.23680	15000	8	10	15000	15000	15000	0	15000	1	0	0	0
ERR6210723.236802	16849	6	10	16849	16849	16849	16849	0	1	0	1	0
ERR6210723.236853	14748	7	11	14748	14748	14748	0	14748	1	0	0	0
ERR6210723.237067	13860	7	10	13860	13860	13860	0	13860	1	0	0	0
ERR6210723.237069	14417	6	10	14417	14417	14417	0	14417	1	0	0	0
ERR6210723.237274	14216	7	10	14216	14216	14216	0	14216	1	0	0	0
ERR6210723.237277	14492	6	10	14492	14492	14492	0	14492	1	0	0	0
ERR6210723.237288	16368	10	11	16368	16368	0	0	16368	1	5	0	0
ERR6210723.237398	15758	10	10	15758	15758	15758	0	15758	1	5	0	0
ERR6210723.237420	15138	7	10	15138	15138	15138	15138	0	1	0	1	0
ERR6210723.237570	18398	7	11	18398	18398	18398	0	18398	1	0	0	0
ERR6210723.237612	16846	8	10	16845	16845	0	16845	0	1	1	1	0
ERR6210723.237821	8072	8	10	8072	8072	0	8072	0	1	1	1	0
ERR6210723.237903	14253	7	10	14252	14252	14252	14252	0	1	0	1	0
ERR6210723.238022	16713	10	10	16713	16713	0	0	16713	1	5	0	0
ERR6210723.23812	17873	7	10	17872	17872	17872	0	17872	1	0	0	0
ERR6210723.238137	16456	7	10	16455	16455	16455	0	16455	1	0	0	0
ERR6210723.23817	14603	6	10	14603	14603	14603	14603	0	1	0	1	0
ERR6210723.238310	18446	7	10	18446	18446	18446	0	18446	1	0	0	0
ERR6210723.238405	16073	6	10	16073	16073	16073	0	16073	1	0	0	0
ERR6210723.238473	16301	6	10	16301	16301	16301	16301	0	1	0	1	0
ERR6210723.238494	16236	6	10	15785	15785	15785	15785	0	1	0	1	0
ERR6210723.238519	15773	7	10	15773	15773	15773	0	15773	1	0	0	0
ERR6210723.238617	15713	6	10	15712	15712	15712	15712	0	1	0	1	0
ERR6210723.238667	17221	7	11	17221	17221	17221	0	17221	1	0	0	0
ERR6210723.238784	16806	7	10	16806	16806	16806	0	16806	1	0	0	0
ERR6210723.239059	15230	7	10	15225	15225	15225	0	15225	1	0	0	0
ERR6210723.239137	16421	6	10	16421	16421	16421	16421	0	1	0	1	0
ERR6210723.239154	15143	7	11	15143	15143	15143	0	15143	1	0	0	0
ERR6210723.239192	16507	10	10	16507	16507	0	0	16507	1	5	0	0
ERR6210723.239232	16950	6	10	16950	16950	16950	16950	0	1	0	1	0
ERR6210723.239295	14828	9	10	14827	14827	0	14827	0	1	1	1	0
ERR6210723.239443	16677	6	10	16677	16677	16677	16677	0	1	0	1	0
ERR6210723.239495	14464	10	10	14459	14459	0	0	14459	1	5	0	0
ERR6210723.239702	16401	6	10	16401	16401	16401	0	16401	1	0	0	0
ERR6210723.239920	15734	7	10	15734	15734	15734	0	15734	1	0	0	0
ERR6210723.24017	16916	6	10	16916	16916	16916	0	16916	1	0	0	0
ERR6210723.24022	15595	6	10	15595	15595	15595	15595	0	1	0	1	0
ERR6210723.240901	16792	7	10	16792	16792	16792	0	16792	1	0	0	0
ERR6210723.240940	14490	6	10	14490	14490	14490	0	14490	1	0	0	0
ERR6210723.241150	15039	6	10	15038	15038	15038	0	15038	1	0	0	0
ERR6210723.241173	15525	9	10	15525	15525	0	15525	0	1	1	1	0
ERR6210723.241214	15529	7	10	15526	15526	15526	0	15526	1	0	0	0
ERR6210723.241234	14343	6	10	14343	14343	14343	0	14343	1	0	0	0
ERR6210723.241593	16912	7	10	16912	16912	16912	0	16912	1	0	0	0
ERR6210723.241670	14242	6	10	14242	14242	14242	0	14242	1	0	0	0
ERR6210723.24176	17069	7	11	17069	17069	17069	0	17069	1	0	0	0
ERR6210723.241829	16118	6	10	16118	16118	16118	0	16118	1	0	0	0
ERR6210723.24202	14762	7	10	14760	14760	14760	0	14760	1	0	0	0
ERR6210723.242244	17681	8	10	17681	17681	17681	0	17681	1	1	0	0
ERR6210723.242263	14389	8	10	14389	14389	14389	0	14389	1	0	0	0
ERR6210723.242360	16260	7	10	16260	16260	16260	0	16260	1	0	0	0
ERR6210723.242366	14104	6	10	14104	14104	14104	0	14104	1	0	0	0
ERR6210723.242439	14870	7	10	14870	14870	14870	0	14870	1	0	0	0
ERR6210723.242506	14560	5	10	14560	14560	14560	0	14560	1	0	0	0
ERR6210723.242628	14968	7	10	14968	14968	14968	0	14968	1	0	0	0
ERR6210723.242694	15497	7	10	15492	15492	15492	0	15492	1	0	0	0
ERR6210723.242709	15530	7	11	15530	15530	15530	0	15530	1	0	0	0
ERR6210723.242891	16177	8	10	16177	16177	16177	0	16177	1	1	0	0
ERR6210723.242910	15641	7	10	15641	15641	15641	15641	0	1	0	1	0
ERR6210723.242946	15768	7	10	15768	15768	15768	0	15768	1	0	0	0
ERR6210723.243012	14007	7	10	14007	14007	14007	0	14007	1	0	0	0
ERR6210723.243024	16390	7	10	16390	16390	16390	0	16390	1	0	0	0
ERR6210723.243114	14293	8	10	14293	14293	14293	0	14293	1	0	0	0
ERR6210723.243584	17928	6	10	17928	17928	17928	0	17928	1	0	0	0
ERR6210723.243800	16966	7	10	16965	16965	16965	0	16965	1	0	0	0
ERR6210723.243857	15146	7	10	15146	15146	15146	15146	0	1	0	1	0
ERR6210723.24395	18603	7	10	18603	18603	18603	0	18603	1	0	0	0
ERR6210723.244098	15077	7	10	15077	15077	15077	0	15077	1	0	0	0
ERR6210723.244108	17731	7	11	17731	17731	17731	0	17731	1	0	0	0
ERR6210723.244173	15613	6	10	15613	15613	15613	15613	0	1	0	1	0
ERR6210723.244201	14482	7	10	14482	14482	14482	0	14482	1	0	0	0
ERR6210723.244222	16401	6	10	16401	16401	16401	16401	0	1	0	1	0
ERR6210723.244448	17321	7	10	17321	17321	17321	17321	0	1	0	1	0
ERR6210723.244565	13940	6	10	13940	13940	13940	0	13940	1	0	0	0
ERR6210723.244634	16762	8	10	16762	16762	16762	0	16762	1	1	0	0
ERR6210723.244666	16635	7	10	16635	16635	0	16635	0	1	1	1	0
ERR6210723.244786	14829	7	10	14829	14829	14829	0	14829	1	0	0	0
ERR6210723.244854	16007	7	10	16007	16007	16007	0	16007	1	0	0	0
ERR6210723.245004	17428	6	10	17428	17428	17428	17428	0	1	0	1	0
ERR6210723.245143	14825	6	10	14825	14825	14825	0	14825	1	0	0	0
ERR6210723.245154	13999	7	10	13999	13999	4122	13999	0	2	1	2	0
ERR6210723.245261	15694	7	10	15694	15694	15694	15694	0	1	0	1	0
ERR6210723.245289	15263	7	10	15263	15263	15263	0	15263	1	0	0	0
ERR6210723.245508	16652	7	10	16652	16652	16652	16652	0	1	1	1	0
ERR6210723.245637	14157	6	10	14157	14157	14157	0	14157	1	0	0	0
ERR6210723.245686	15687	8	10	15672	15672	15672	0	15672	1	1	0	0
ERR6210723.245791	14423	7	10	14423	14423	14423	0	14423	1	0	0	0
ERR6210723.245821	15411	7	11	15411	15411	15411	0	15411	1	0	0	0
ERR6210723.245847	15833	6	10	15833	15833	15833	0	15833	1	0	0	0
ERR6210723.24594	17555	6	10	17555	17555	17555	17555	0	1	0	1	0
ERR6210723.246079	15303	7	10	15303	15303	15303	0	15303	1	0	0	0
ERR6210723.246178	14435	6	10	14435	14435	14435	14435	0	1	0	1	0
ERR6210723.246343	14996	6	10	14983	14983	14983	0	14983	1	0	0	0
ERR6210723.246352	15024	6	10	15024	15024	15024	0	15024	1	0	0	0
ERR6210723.246387	21711	8	10	21711	21711	21711	0	21711	1	0	0	0
ERR6210723.2464	14665	5	10	14665	14665	14665	14665	0	1	0	1	0
ERR6210723.24670	15906	7	10	15906	15906	15906	0	15906	1	0	0	0
ERR6210723.246720	15483	8	10	15483	15483	15483	0	15483	1	0	0	0
ERR6210723.246747	14906	7	10	14906	14906	14906	0	14906	1	0	0	0
ERR6210723.246829	16602	6	10	16599	16599	16599	16599	0	1	0	1	0
ERR6210723.246841	17090	6	10	17090	17090	17090	17090	0	1	0	1	0
ERR6210723.247027	17221	7	10	17221	17221	17221	0	17221	1	0	0	0
ERR6210723.247080	14251	6	10	14251	14251	14251	0	14251	1	0	0	0
ERR6210723.247114	14896	6	10	14896	14896	13844	14896	0	2	1	2	0
ERR6210723.247138	15203	7	10	15203	15203	2229	15203	0	2	1	2	0
ERR6210723.247231	17561	7	10	17561	17561	17561	0	17561	1	0	0	0
ERR6210723.24742	14719	6	10	14719	14719	14719	0	14719	1	0	0	0
ERR6210723.247617	15562	7	10	15562	15562	15562	0	15562	1	0	0	0
ERR6210723.24765	15241	7	10	15241	15241	15241	0	15241	1	0	0	0
ERR6210723.247827	14748	7	11	14747	14747	14747	0	14747	1	0	0	0
ERR6210723.248180	16447	7	10	16447	16447	16447	0	16447	1	0	0	0
ERR6210723.248217	18347	7	10	18344	18344	18344	0	18344	1	0	0	0
ERR6210723.248235	16480	6	10	16480	16480	16480	0	16480	1	0	0	0
ERR6210723.24828	18747	10	10	18747	18747	18747	0	18747	1	5	0	0
ERR6210723.248293	17634	6	10	17634	17634	17634	0	17634	1	0	0	0
ERR6210723.248440	14991	8	10	14991	14991	14991	0	14991	1	0	0	0
ERR6210723.248460	14706	10	10	14706	14706	14706	0	14706	1	5	0	0
ERR6210723.248634	15102	6	10	15102	15102	15102	0	15102	1	0	0	0
ERR6210723.248664	14677	6	10	14661	14661	14661	0	14661	1	0	0	0
ERR6210723.248665	16319	6	10	16319	16319	9773	16319	0	2	1	2	0
ERR6210723.249055	13997	7	10	13997	13997	13997	0	13997	1	0	0	0
ERR6210723.249374	16853	7	10	16853	16853	16853	0	16853	1	0	0	0
ERR6210723.2494	17298	7	10	17298	17298	17298	0	17298	1	0	0	0
ERR6210723.249421	14483	7	10	14483	14483	1372	14483	0	2	1	2	0
ERR6210723.249925	14293	7	10	14293	14293	14293	14293	0	1	0	1	0
ERR6210723.249929	13855	7	10	13855	13855	13855	0	13855	1	0	0	0
ERR6210723.25002	15538	6	11	15534	15534	15534	6679	8857	2	0	1	2
ERR6210723.250068	15722	7	10	15722	15722	15722	0	15722	1	0	0	0
ERR6210723.250070	15319	6	10	15319	15319	15319	0	15319	1	0	0	0
ERR6210723.250079	15275	7	10	15275	15275	15275	0	15275	1	0	0	0
ERR6210723.250096	15194	6	10	15183	15183	15183	0	15183	1	0	0	0
ERR6210723.250210	14315	7	10	14315	14315	14315	0	14315	1	0	0	0
ERR6210723.250273	13549	10	10	13549	13549	0	0	13549	1	5	0	0
ERR6210723.250278	15802	6	10	15802	15802	15802	0	15802	1	0	0	0
ERR6210723.250281	13747	6	10	13747	13747	13747	0	13747	1	0	0	0
ERR6210723.250289	17339	7	10	17339	17339	17339	17339	0	1	0	1	0
ERR6210723.250734	9276	6	10	9265	9265	9265	9265	0	1	0	1	0
ERR6210723.250890	14089	10	10	14089	14089	0	0	14089	1	5	0	0
ERR6210723.250992	15723	6	10	15723	15723	15723	0	15723	1	0	0	0
ERR6210723.251177	15862	7	10	15862	15862	15862	0	15862	1	0	0	0
ERR6210723.251333	18401	7	10	18401	18401	18401	0	18401	1	0	0	0
ERR6210723.251387	16530	7	10	16530	16530	16530	0	16530	1	0	0	0
ERR6210723.251432	17742	7	10	17742	17742	17742	0	17742	1	0	0	0
ERR6210723.25146	16713	7	10	16713	16713	16713	0	16713	1	0	0	0
ERR6210723.251594	15363	10	10	15363	15296	15296	0	15296	1	5	0	0
ERR6210723.251653	15103	7	10	15102	15102	4627	15102	0	2	1	2	0
ERR6210723.251659	15936	7	10	15936	15936	15936	0	15936	1	0	0	0
ERR6210723.251667	15339	7	10	15339	15339	15339	0	15339	1	0	0	0
ERR6210723.2517	18789	8	10	18789	18789	18789	18789	0	1	0	1	0
ERR6210723.25192	15835	7	10	15824	15824	15824	0	15824	1	0	0	0
ERR6210723.252230	14571	8	10	14571	14571	14571	0	14571	1	0	0	0
ERR6210723.252342	14789	6	11	14789	14789	14789	0	14789	1	0	0	0
ERR6210723.252366	14355	7	10	14339	14339	14339	0	14339	1	0	0	0
ERR6210723.252462	17315	7	10	17315	17315	17315	0	17315	1	0	0	0
ERR6210723.252511	19455	7	10	19455	19455	19455	0	19455	1	0	0	0
ERR6210723.252549	15683	6	10	15683	15683	15683	0	15683	1	0	0	0
ERR6210723.252574	18759	9	10	18759	18759	18759	18759	0	2	1	2	0
ERR6210723.252800	16059	6	10	16059	16059	16059	0	16059	1	0	0	0
ERR6210723.252843	15065	7	10	15065	15065	15065	0	15065	1	0	0	0
ERR6210723.252976	15284	7	10	15284	15284	15284	0	15284	1	0	0	0
ERR6210723.253050	14688	6	10	14686	14686	14686	14686	0	1	0	1	0
ERR6210723.253189	15744	7	10	15744	15744	15744	0	15744	1	0	0	0
ERR6210723.253195	15739	7	10	15734	15734	15734	0	15734	1	0	0	0
ERR6210723.253232	15311	7	10	15311	15311	15311	0	15311	1	0	0	0
ERR6210723.253256	14460	7	10	14460	14460	14460	0	14460	1	0	0	0
ERR6210723.2534	14843	7	10	14843	14843	14843	0	14843	1	0	0	0
ERR6210723.253439	19300	6	10	19299	19299	19299	0	19299	1	0	0	0
ERR6210723.253479	19463	6	10	19461	19461	19461	0	19461	1	0	0	0
ERR6210723.253547	16349	6	10	16349	16349	16349	0	16349	1	0	0	0
ERR6210723.253633	14149	6	10	14149	14149	14149	14149	0	1	0	1	0
ERR6210723.25365	13815	6	10	13815	13815	13815	13815	0	1	0	1	0
ERR6210723.254090	17057	6	10	17057	17057	17057	17057	0	1	0	1	0
ERR6210723.254139	14507	6	10	14507	14507	14507	14507	0	1	0	1	0
ERR6210723.254507	15896	7	10	15896	15896	15896	0	15896	1	0	0	0
ERR6210723.254544	17195	6	10	17195	17195	17195	17195	0	1	0	1	0
ERR6210723.25465	15705	6	10	15705	15705	12313	15705	0	2	1	2	0
ERR6210723.254718	15130	6	10	15130	15130	15130	15130	0	1	0	1	0
ERR6210723.254747	15853	7	10	15853	15853	15853	0	15853	1	0	0	0
ERR6210723.255046	16095	5	10	16095	16095	16095	16095	0	1	0	1	0
ERR6210723.255113	15523	10	10	15521	15521	0	0	15521	1	5	0	0
ERR6210723.255489	15311	7	10	15311	15311	15311	0	15311	1	0	0	0
ERR6210723.255558	15543	6	10	15543	15543	15543	0	15543	1	0	0	0
ERR6210723.255653	14316	7	10	14316	14316	14316	0	14316	1	0	0	0
ERR6210723.255688	15613	6	10	15613	15613	15613	0	15613	1	0	0	0
ERR6210723.255721	14021	7	10	14021	14021	14021	0	14021	1	0	0	0
ERR6210723.255870	17373	6	10	17370	17370	17370	17370	0	1	0	1	0
ERR6210723.256003	14893	6	10	14893	14893	14893	0	14893	1	0	0	0
ERR6210723.256017	16711	7	10	16711	16711	16711	0	16711	1	0	0	0
ERR6210723.256220	15560	6	10	15560	15560	15560	15560	0	1	0	1	0
ERR6210723.256222	15387	7	10	15387	15387	15387	0	15387	1	0	0	0
ERR6210723.256257	15575	7	10	15575	15575	15575	0	15575	1	0	0	0
ERR6210723.256324	14167	7	10	14167	14167	14167	0	14167	1	0	0	0
ERR6210723.256560	15772	6	10	15772	15772	15772	0	15772	1	0	0	0
ERR6210723.256752	14203	8	10	14203	14203	14203	0	14203	1	0	0	0
ERR6210723.25707	4977	7	10	4969	4969	4969	0	4969	1	0	0	0
ERR6210723.257169	15721	7	10	15719	15719	1556	15719	0	2	1	2	0
ERR6210723.257219	14657	7	10	14651	14651	14651	14651	0	1	0	1	0
ERR6210723.257373	16485	6	10	16485	16485	16485	16485	0	1	0	1	0
ERR6210723.257477	15144	6	10	15144	15144	15144	15144	0	1	0	1	0
ERR6210723.257540	15405	7	11	15405	15405	15405	0	15405	1	0	0	0
ERR6210723.257625	14685	7	10	14685	14685	14685	0	14685	1	0	0	0
ERR6210723.257664	15563	7	11	15552	15552	15552	0	15552	1	0	0	0
ERR6210723.258131	15259	7	10	15259	15259	15259	0	15259	1	0	0	0
ERR6210723.258136	14656	6	10	14656	14656	14656	0	14656	1	0	0	0
ERR6210723.258165	15429	7	10	15429	15429	15429	0	15429	1	0	0	0
ERR6210723.258381	18546	6	10	18538	18538	18538	0	18538	1	0	0	0
ERR6210723.258724	15830	7	10	15830	15830	15830	0	15830	1	0	0	0
ERR6210723.25889	17200	7	10	17200	17200	17200	0	17200	1	0	0	0
ERR6210723.258924	15731	7	10	15731	15731	15731	0	15731	1	0	0	0
ERR6210723.2590	14155	9	10	14155	14155	14155	14155	0	1	1	1	0
