family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000300	TXM000300	363	36351597971c3e1a6d14aaf542a88179	0.2975	13	14129	0.8774	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000283-TXF000300
TXF000301	TXM000301	54	4e8e5da9d56cd4893fc9717bdf28587e	0.7037	13	13411	0.9238	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000081-TXF000301;possible_higher_order_or_partial:TXF000301-TXF000495;possible_higher_order_or_partial:TXF000301-TXF000580
TXF000302	TXM000302	52	7d0871539214cd924f91cb0ff34cbc7d	0.5385	13	5618	0.7983	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000302-TXF000597;possible_higher_order_or_partial:TXF000302-TXF000717;possible_higher_order_or_partial:TXF000302-TXF000745
TXF000303	TXM000303	96	1e6e35710ac49895c421db72e843679b	0.3542	13	4565	0.8239	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000304	TXM000304	140	f0e6f81594e1d91709726666ab7628b6	0.2714	13	3789	0.9637	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000305	TXM000305	44	0244c3e9cfac4a1f93eeec75af25c584	0.6591	13	3352	0.8054	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000306	TXM000306	41	2be470a39635b190b9adb917d3a7dab7	0.5366	13	3071	0.8267	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000307	TXM000307	63	91df91c1cd9791baa360566033584a91	0.4127	13	2986	0.8253	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000308	TXM000308	99	f431aeda9373e90d2b558df3a1c3c004	0.5758	13	2646	0.9338	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000308-TXF000338
TXF000309	TXM000309	31	d43e8d9264623c29a28a6c26aeed3c8b	0.2903	13	2586	0.8309	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000309-TXF001003
TXF000310	TXM000310	71	fd5c5bbd715f2ff27a6e670f2d7a14a4	0.3099	13	2538	0.8515	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000311	TXM000311	54	d31c9df1e7f444ac8fcbbbb30a73f68b	0.4444	13	2535	0.8006	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000311;possible_higher_order_or_partial:TXF000056-TXF000311;possible_higher_order_or_partial:TXF000093-TXF000311;possible_higher_order_or_partial:TXF000160-TXF000311;possible_higher_order_or_partial:TXF000203-TXF000311;possible_higher_order_or_partial:TXF000237-TXF000311;possible_higher_order_or_partial:TXF000249-TXF000311;possible_higher_order_or_partial:TXF000288-TXF000311;possible_higher_order_or_partial:TXF000311-TXF000346;possible_higher_order_or_partial:TXF000311-TXF000375;possible_higher_order_or_partial:TXF000311-TXF000384;possible_higher_order_or_partial:TXF000311-TXF000608;possible_higher_order_or_partial:TXF000311-TXF000619;possible_higher_order_or_partial:TXF000311-TXF000763;possible_higher_order_or_partial:TXF000311-TXF000807;possible_higher_order_or_partial:TXF000311-TXF001014
TXF000312	TXM000312	86	829010e991cb227643f5fea9078a273e	0.4884	13	2504	0.8423	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000312-TXF001007
TXF000313	TXM000313	34	fdef57e862ad33d7406ee4e89d2d6a41	0.2647	13	2198	0.8341	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000314	TXM000314	49	4b22e781f2211d23de5c4613b4860976	0.4694	13	1863	0.8965	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000029-TXF000314;possible_higher_order_or_partial:TXF000274-TXF000314;possible_higher_order_or_partial:TXF000314-TXF000388;possible_higher_order_or_partial:TXF000314-TXF000637;possible_higher_order_or_partial:TXF000314-TXF000660;possible_higher_order_or_partial:TXF000314-TXF001103
TXF000315	TXM000315	48	ec55b2af5a0e692585bc4c0676f92ab2	0.5625	13	1787	0.8071	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000316	TXM000316	47	be449d9ead18a8dc0fce40b5718a5a08	0.6596	13	1697	0.7879	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000016-TXF000316;possible_higher_order_or_partial:TXF000165-TXF000316;possible_higher_order_or_partial:TXF000316-TXF000317
TXF000317	TXM000317	48	c3230d3b7476e7692127b5df6d2bd530	0.5833	13	1568	0.7851	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000016-TXF000317;possible_higher_order_or_partial:TXF000316-TXF000317;possible_higher_order_or_partial:TXF000317-TXF000663
TXF000318	TXM000318	30	87c8aa234604bbe9999890bd6b5bd771	0.5000	13	1545	0.8572	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000319	TXM000319	49	9c734b7e7b4b8f8af6e6088fc1af00d9	0.7755	13	1311	0.8223	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000102-TXF000319;possible_higher_order_or_partial:TXF000275-TXF000319;possible_higher_order_or_partial:TXF000319-TXF000436;possible_higher_order_or_partial:TXF000319-TXF000483;possible_higher_order_or_partial:TXF000319-TXF000676;possible_higher_order_or_partial:TXF000319-TXF001130
TXF000320	TXM000320	686	5038a51fbdadb97b14d53f63df3cd88e	0.3294	12	18563	0.8044	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000320-TXF000350
TXF000321	TXM000321	749	1df1cd2fae7663ca896db350abe6d86a	0.4032	12	18088	0.9141	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000322	TXM000322	52	dfd2052155507e435bdf9fc1d4b576ea	0.5962	12	10086	0.8056	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000323	TXM000323	124	6662800b9535317c632fbb8afdc0fd12	0.3468	12	9207	0.8315	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000324	TXM000324	242	a342d35fc0f51592b59a39ecb8c1ba36	0.4669	12	9102	0.8306	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000001-TXF000324;possible_higher_order_or_partial:TXF000324-TXF000365
TXF000325	TXM000325	52	2bebd94fe7f11a2df6eaafa9efc4c09b	0.6538	12	9071	0.8225	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000015-TXF000325;possible_higher_order_or_partial:TXF000079-TXF000325;possible_higher_order_or_partial:TXF000261-TXF000325;possible_higher_order_or_partial:TXF000282-TXF000325;possible_higher_order_or_partial:TXF000325-TXF000567;possible_higher_order_or_partial:TXF000325-TXF000683;possible_higher_order_or_partial:TXF000325-TXF000710
TXF000326	TXM000326	196	699bb483ba7814664c09e470b429d54f	0.3929	12	8388	0.8833	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000327	TXM000327	193	8bd60d38c217d98dfb84100c25b1850e	0.4560	12	8173	0.9668	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000327;possible_higher_order_or_partial:TXF000205-TXF000327;possible_higher_order_or_partial:TXF000327-TXF000602;possible_higher_order_or_partial:TXF000327-TXF001041
TXF000328	TXM000328	124	a8f49eb9771fece30bb6d0d2300ce3dd	0.5565	12	6200	0.9028	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000328;possible_higher_order_or_partial:TXF000328-TXF000402
TXF000329	TXM000329	101	0b449357854c8c8e1281ba9efeaea04a	0.4554	12	5829	0.8779	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000048-TXF000329;possible_higher_order_or_partial:TXF000149-TXF000329;possible_higher_order_or_partial:TXF000329-TXF000578
TXF000330	TXM000330	91	d7d0ed93cbf9069552d131fef399ca5b	0.5165	12	4901	0.9201	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000331	TXM000331	101	06fba3905d197c83becbac54ca0816e9	0.4455	12	4812	0.8909	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000048-TXF000331;possible_higher_order_or_partial:TXF000331-TXF000578;possible_higher_order_or_partial:TXF000331-TXF000955
TXF000332	TXM000332	58	460340085887e7beec564e55ea5570e5	0.5517	12	4461	0.8254	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000333	TXM000333	56	22fb67999888b4dcdcc2093c26939cae	0.5893	12	3226	0.8200	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000333-TXF000337;possible_higher_order_or_partial:TXF000333-TXF000419;possible_higher_order_or_partial:TXF000333-TXF000533;possible_higher_order_or_partial:TXF000333-TXF000978
TXF000334	TXM000334	101	6fda17416055f4265aecc891ac8be997	0.2970	12	3126	0.9342	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000080-TXF000334
TXF000335	TXM000335	41	ad03f76df6d85ca0f89b96b4359f6c63	0.5366	12	2595	0.8389	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000006-TXF000335;possible_higher_order_or_partial:TXF000098-TXF000335;possible_higher_order_or_partial:TXF000335-TXF000466
TXF000336	TXM000336	81	b61b873f77badbc7b05c76121e7ccc5f	0.6420	12	2566	0.8710	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000336;possible_higher_order_or_partial:TXF000081-TXF000336;possible_higher_order_or_partial:TXF000336-TXF000364;possible_higher_order_or_partial:TXF000336-TXF000413;possible_higher_order_or_partial:TXF000336-TXF000580;possible_higher_order_or_partial:TXF000336-TXF000596
TXF000337	TXM000337	55	75e8edbf82599dbd71d6c31936a26b81	0.6364	12	2497	0.8118	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000287-TXF000337;possible_higher_order_or_partial:TXF000333-TXF000337;possible_higher_order_or_partial:TXF000337-TXF000419;possible_higher_order_or_partial:TXF000337-TXF000761
TXF000338	TXM000338	99	4b63a82379085e6b9183c42b6f605c34	0.5657	12	2444	0.9324	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000308-TXF000338
TXF000339	TXM000339	68	800175d5e34155f35659642b39b56d0e	0.3088	12	2393	0.9359	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000340	TXM000340	50	a20621c63e7febd50892510646d63a45	0.4200	12	2334	0.8259	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000340;possible_higher_order_or_partial:TXF000056-TXF000340;possible_higher_order_or_partial:TXF000120-TXF000340;possible_higher_order_or_partial:TXF000166-TXF000340;possible_higher_order_or_partial:TXF000203-TXF000340;possible_higher_order_or_partial:TXF000340-TXF000375;possible_higher_order_or_partial:TXF000340-TXF000530;possible_higher_order_or_partial:TXF000340-TXF000608;possible_higher_order_or_partial:TXF000340-TXF001191
TXF000341	TXM000341	51	66431ad42c4e92990e9f4fa91eb0b6c6	0.6667	12	2252	0.8093	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000342	TXM000342	57	52321d330ba8cc7175edc02638913696	0.3860	12	2050	0.9455	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000342-TXF000847
TXF000343	TXM000343	59	808ec919347540c0828bb952ab1ff30a	0.2542	12	2017	0.8191	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000061-TXF000343;possible_higher_order_or_partial:TXF000118-TXF000343;possible_higher_order_or_partial:TXF000161-TXF000343;possible_higher_order_or_partial:TXF000343-TXF000380;possible_higher_order_or_partial:TXF000343-TXF000536;possible_higher_order_or_partial:TXF000343-TXF000635;possible_higher_order_or_partial:TXF000343-TXF001071;possible_higher_order_or_partial:TXF000343-TXF001078
TXF000344	TXM000344	66	a5fded55f5490a0cb8f86a8f24718cc0	0.2121	12	1947	0.8282	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000344-TXF000803
TXF000345	TXM000345	30	9c97cfb68f0da9d43c6bfed6f90fa8f8	0.5000	12	1877	0.8284	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000345-TXF000645
TXF000346	TXM000346	54	9eecc6e84d21f671ebe7bc079427ee08	0.4444	12	1768	0.8272	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000056-TXF000346;possible_higher_order_or_partial:TXF000311-TXF000346;possible_higher_order_or_partial:TXF000346-TXF000763;possible_higher_order_or_partial:TXF000346-TXF000821
TXF000347	TXM000347	41	7d57c3fe6957ede64cb5f2effed5661d	0.2439	12	1757	0.8952	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000348	TXM000348	59	e2cd4818cbcbbaa22b50b3b9604ab571	0.2542	12	1597	0.8879	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000154-TXF000348;possible_higher_order_or_partial:TXF000255-TXF000348;possible_higher_order_or_partial:TXF000348-TXF000383;possible_higher_order_or_partial:TXF000348-TXF000544;possible_higher_order_or_partial:TXF000348-TXF000800
TXF000349	TXM000349	60	fb852a1a48c95c38327898e58f03b145	0.2833	12	1510	0.9423	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000350	TXM000350	30	199734383e805667a43d6e66ca561f93	0.0000	12	1433	0.9030	true	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;low_complexity_family;likely_redundant:TXF000010-TXF000350;likely_redundant:TXF000017-TXF000350;possible_higher_order_or_partial:TXF000039-TXF000350;possible_higher_order_or_partial:TXF000049-TXF000350;possible_higher_order_or_partial:TXF000082-TXF000350;possible_higher_order_or_partial:TXF000320-TXF000350;possible_higher_order_or_partial:TXF000350-TXF000352;possible_higher_order_or_partial:TXF000350-TXF000397;possible_higher_order_or_partial:TXF000350-TXF000426;likely_redundant:TXF000350-TXF000430;possible_higher_order_or_partial:TXF000350-TXF000686;possible_higher_order_or_partial:TXF000350-TXF001132
